venue_id,season,asof_date,n_games,pf_raw,pf_shrunk,log_pf
5.0,2022,2022-01-01,191,0.9188491889588243,0.9545460266602211,-0.04651941627674556
2680.0,2022,2022-01-01,195,0.9071308072961702,0.9475087171674006,-0.053919141891200915
2394.0,2022,2022-01-01,188,0.9739012732117931,0.98548354841366,-0.014622846172883168
17.0,2022,2022-01-01,195,0.9712990687554519,0.9837777345139511,-0.01635528700350621
20.0,2022,2022-01-01,0,,1.0,0.0
16.0,2022,2022-01-01,0,,1.0,0.0
22.0,2022,2022-01-01,192,0.9263178715866793,0.9586345945749779,-0.04224530426290986
2.0,2022,2022-01-01,196,1.1278554118735993,1.072426765107588,0.06992408520658809
680.0,2022,2022-01-01,186,0.9636738907325818,0.9798909037983935,-0.020314036169046586
2681.0,2022,2022-01-01,194,1.0231640315156942,1.0130634363780369,0.012978845594141792
2889.0,2022,2022-01-01,189,0.8612353963053503,0.9226356634268766,-0.08052085325446799
9.0,2022,2022-01-01,0,,1.0,0.0
10.0,2022,2022-01-01,193,0.8943659239661541,0.9405615840392647,-0.061278152279235894
19.0,2022,2022-01-01,192,1.2660977282721118,1.1493881983282033,0.139229799358439
14.0,2022,2022-01-01,117,1.0137122786088804,1.0060087513005207,0.0059907707455958475
32.0,2022,2022-01-01,191,0.9541249347872252,0.974304582241525,-0.026031311450410738
1.0,2022,2022-01-01,192,1.0794973151743743,1.0446300716768417,0.0436628243491846
31.0,2022,2022-01-01,193,1.0179369283307467,1.010092790576776,0.010042198491401474
15.0,2022,2022-01-01,192,1.0460763456643318,1.025867422127344,0.025538520199717252
4.0,2022,2022-01-01,190,0.9782845475108033,0.9878648941972136,-0.012209337348914297
2395.0,2022,2022-01-01,195,0.9170028475206751,0.9530885659899468,-0.048047445763600045
2392.0,2022,2022-01-01,190,1.0064285218350497,1.003592409260763,0.003585971970927932
13.0,2022,2022-01-01,81,1.23583318366024,1.0826947527120323,0.0794530748392106
3.0,2022,2022-01-01,191,1.163539679863764,1.0916014042638678,0.0876457962783605
7.0,2022,2022-01-01,191,1.0397946032276275,1.02228964579612,0.022044862387682645
25.0,2022,2022-01-01,0,,1.0,0.0
12.0,2022,2022-01-01,191,0.8790939833426898,0.9322784481479582,-0.07012374481040319
2504.0,2022,2022-01-01,0,,1.0,0.0
3289.0,2022,2022-01-01,191,0.8908525652854901,0.9388646333417261,-0.06308397061143604
3313.0,2022,2022-01-01,193,0.9680652225333776,0.9820308686558072,-0.01813253664534184
3312.0,2022,2022-01-01,193,1.0245864891037293,1.0138343801662384,0.013739558659286532
2535.0,2022,2022-01-01,0,,1.0,0.0
4169.0,2022,2022-01-01,188,0.913032443636056,0.9516275130283388,-0.04958158858337563
4589.0,2022,2022-01-01,0,,1.0,0.0
5010.0,2022,2022-01-01,0,,1.0,0.0
4705.0,2022,2022-01-01,190,1.0548361576727534,1.0306437351700681,0.0301835926213874
2735.0,2022,2022-01-01,2,0.5882090633767488,0.9945816982023257,-0.005433034034762089
2701.0,2022,2022-01-01,4,1.363575556009736,1.0094435209353179,0.00939920964279666
5365.0,2022,2022-01-01,1,1.0694710243213617,1.0004600730087507,0.000459967207613625
5381.0,2022,2022-01-01,2,2.673677560803404,1.0220220731684657,0.02178308956047636
5325.0,2022,2022-01-01,111,0.9403637114753595,0.9746374405125092,-0.02568973302443972
2756.0,2022,2022-01-01,49,1.163322563190379,1.0402151034991387,0.03942752205447958
2536.0,2022,2022-01-01,21,1.1916962842438028,1.0235416489422215,0.02326881795588652
5340.0,2022,2022-01-01,0,,1.0,0.0
5150.0,2022,2022-01-01,0,,1.0,0.0
3949.0,2022,2022-01-01,0,,1.0,0.0
2523.0,2022,2022-01-01,0,,1.0,0.0
2529.0,2022,2022-01-01,0,,1.0,0.0
6130.0,2022,2022-01-01,0,,1.0,0.0
5355.0,2022,2022-01-01,0,,1.0,0.0
5445.0,2022,2022-01-01,0,,1.0,0.0
2397.0,2023,2023-01-01,0,,1.0,0.0
3309.0,2023,2023-01-01,194,1.0206650956254015,1.011654152765488,0.011586766177544523
8.0,2023,2023-01-01,0,,1.0,0.0
2602.0,2023,2023-01-01,190,1.1291962244239904,1.0721978901192886,0.06971064460418656
5.0,2023,2023-01-01,191,0.9336158681992347,0.9628170991966388,-0.03789181336736129
2680.0,2023,2023-01-01,195,0.9092722290119254,0.9487190859632623,-0.05264253476810725
2394.0,2023,2023-01-01,190,0.931424048777628,0.9616781449051449,-0.03907545300269712
17.0,2023,2023-01-01,195,0.9808139526143864,0.9891557123472619,-0.010903515518633505
20.0,2023,2023-01-01,0,,1.0,0.0
16.0,2023,2023-01-01,0,,1.0,0.0
22.0,2023,2023-01-01,192,0.967426923941295,0.9817133608091481,-0.01845590650651002
2.0,2023,2023-01-01,195,1.0650485626624455,1.0367665788961649,0.0361068112353668
680.0,2023,2023-01-01,186,0.9000410388696723,0.9446655750885687,-0.0569243029169766
2681.0,2023,2023-01-01,194,1.0357431027198678,1.0201574474641115,0.019956975642793653
2889.0,2023,2023-01-01,189,0.9018268345817153,0.94526628830662,-0.056288604614920676
9.0,2023,2023-01-01,0,,1.0,0.0
10.0,2023,2023-01-01,193,0.9087849608794166,0.9486749196785055,-0.052689089447455276
19.0,2023,2023-01-01,192,1.2662686751284908,1.1494841684931878,0.13931329261054412
14.0,2023,2023-01-01,117,0.9942761049051723,0.9974917763067608,-0.0025113745561022092
32.0,2023,2023-01-01,191,0.9601223124067839,0.977663817213184,-0.022589413222030428
1.0,2023,2023-01-01,194,1.050241186464547,1.028333692366634,0.02793971783015356
31.0,2023,2023-01-01,194,1.0061670118807227,1.0034779078629656,0.0034718739276807403
15.0,2023,2023-01-01,192,1.0676268052217077,1.0379659257385025,0.037262957363364636
4.0,2023,2023-01-01,191,1.0207926180373967,1.011646305117721,0.011579008903792478
2395.0,2023,2023-01-01,195,0.9940837884438753,0.9966560543378427,-0.0033495491437656394
2392.0,2023,2023-01-01,190,0.9462273553379844,0.9699505809241677,-0.03051015628343454
13.0,2023,2023-01-01,0,,1.0,0.0
3.0,2023,2023-01-01,193,1.1891733933252149,1.1064445041159372,0.10115172481462321
7.0,2023,2023-01-01,192,1.0506338428992985,1.028426017066273,0.028029494676012137
25.0,2023,2023-01-01,0,,1.0,0.0
12.0,2023,2023-01-01,191,0.8906165253736548,0.9387324233031322,-0.06322479959105602
2504.0,2023,2023-01-01,0,,1.0,0.0
3289.0,2023,2023-01-01,191,0.8912055574671559,0.9390623503701665,-0.06287340115811241
3313.0,2023,2023-01-01,193,0.9764046244214386,0.9867233017881564,-0.013365621518514814
3312.0,2023,2023-01-01,193,0.9746558400194898,0.9857392919060102,-0.01436336917357693
2535.0,2023,2023-01-01,0,,1.0,0.0
4169.0,2023,2023-01-01,188,0.9018363334950772,0.9454000908197472,-0.05614706455811549
4589.0,2023,2023-01-01,0,,1.0,0.0
5010.0,2023,2023-01-01,0,,1.0,0.0
4705.0,2023,2023-01-01,190,1.036823591487366,1.0205778893605868,0.02036902505933209
2735.0,2023,2023-01-01,2,0.6187782142228997,0.9949839238713539,-0.005028698867280745
2701.0,2023,2023-01-01,0,,1.0,0.0
5365.0,2023,2023-01-01,0,,1.0,0.0
5381.0,2023,2023-01-01,0,,1.0,0.0
5325.0,2023,2023-01-01,192,1.004342669676184,1.002437989993647,0.0024350229175319517
2756.0,2023,2023-01-01,49,1.2237802900957533,1.0551016794708137,0.0536371409292276
2536.0,2023,2023-01-01,21,1.2536285898541863,1.0311473706838474,0.03067213437750069
5340.0,2023,2023-01-01,0,,1.0,0.0
5150.0,2023,2023-01-01,0,,1.0,0.0
3949.0,2023,2023-01-01,0,,1.0,0.0
2523.0,2023,2023-01-01,0,,1.0,0.0
2529.0,2023,2023-01-01,0,,1.0,0.0
6130.0,2023,2023-01-01,0,,1.0,0.0
5355.0,2023,2023-01-01,0,,1.0,0.0
5445.0,2023,2023-01-01,0,,1.0,0.0
2397.0,2024,2024-01-01,0,,1.0,0.0
3309.0,2024,2024-01-01,242,1.0430871825538393,1.0265997402500742,0.026252118124429374
8.0,2024,2024-01-01,0,,1.0,0.0
2602.0,2024,2024-01-01,242,1.1270880087595023,1.0784573931627541,0.0755316804225276
5.0,2024,2024-01-01,242,0.9166244002442145,0.9485283287221936,-0.05284362318729276
2680.0,2024,2024-01-01,242,0.8898549061786735,0.9320022635082628,-0.07042003564256076
2394.0,2024,2024-01-01,244,0.9416120356742452,0.963840956102832,-0.03682898127864987
17.0,2024,2024-01-01,243,1.036496424471859,1.0225664914673327,0.022315635150479296
20.0,2024,2024-01-01,0,,1.0,0.0
16.0,2024,2024-01-01,0,,1.0,0.0
22.0,2024,2024-01-01,243,0.9749041757449283,0.9844827346209098,-0.01563891826251515
2.0,2024,2024-01-01,242,1.0306255215233286,1.0189065719608303,0.018730064032095803
680.0,2024,2024-01-01,243,0.8990629739543043,0.9375885564144935,-0.06444406542319293
2681.0,2024,2024-01-01,243,1.0158124603471435,1.00977717013831,0.009729682886760226
2889.0,2024,2024-01-01,241,0.9649198002545745,0.9783776773947633,-0.021859510287721394
9.0,2024,2024-01-01,0,,1.0,0.0
10.0,2024,2024-01-01,242,0.9364707492928052,0.9607804115532114,-0.04000939606656359
19.0,2024,2024-01-01,243,1.2658586044325943,1.1643858546491614,0.15219378462691316
14.0,2024,2024-01-01,198,0.9623684399117672,0.9785889399497987,-0.021643602102079783
32.0,2024,2024-01-01,243,0.9560587862090763,0.9728302418544669,-0.02754568082080418
1.0,2024,2024-01-01,244,1.0226355312086846,1.0140179431850735,0.013920600461219292
31.0,2024,2024-01-01,243,1.0121353111694162,1.0075035130131504,0.007475501694309691
15.0,2024,2024-01-01,243,1.0360367808246431,1.0222822843266877,0.022037661399227478
4.0,2024,2024-01-01,242,1.0075483714668279,1.0046599640177867,0.004649139998796712
2395.0,2024,2024-01-01,243,0.9284801673761222,0.9557778134157703,-0.04522980568777332
2392.0,2024,2024-01-01,243,0.9749041757449283,0.9844827346209098,-0.01563891826251515
13.0,2024,2024-01-01,0,,1.0,0.0
3.0,2024,2024-01-01,243,1.1477301870981074,1.0913446195034098,0.08741053186151593
7.0,2024,2024-01-01,243,1.079243283662938,1.0489977555473127,0.04783518980015778
25.0,2024,2024-01-01,0,,1.0,0.0
12.0,2024,2024-01-01,243,0.9307783856122017,0.9571988491189949,-0.04374412528985046
2504.0,2024,2024-01-01,0,,1.0,0.0
3289.0,2024,2024-01-01,243,0.8825158026545319,0.9273570993512753,-0.07541656715096492
3313.0,2024,2024-01-01,243,0.9404309022037356,0.9631671990725389,-0.03752825912647698
3312.0,2024,2024-01-01,243,0.9914513470447006,0.9947141916841279,-0.005299827624723513
2535.0,2024,2024-01-01,0,,1.0,0.0
4169.0,2024,2024-01-01,243,0.9169890761957246,0.9486726348996465,-0.05269149784000675
4589.0,2024,2024-01-01,0,,1.0,0.0
5010.0,2024,2024-01-01,0,,1.0,0.0
4705.0,2024,2024-01-01,241,1.053903758779492,1.0332245674318608,0.03268455995904427
2735.0,2024,2024-01-01,3,0.6701604376407851,0.9935325576007997,-0.006488446917447028
2701.0,2024,2024-01-01,0,,1.0,0.0
5365.0,2024,2024-01-01,0,,1.0,0.0
5381.0,2024,2024-01-01,2,1.228627469008106,1.0030082561711593,0.0030037404226491687
5325.0,2024,2024-01-01,243,1.0626961123631655,1.0387662984840949,0.038033757542496285
2756.0,2024,2024-01-01,23,1.155783943177586,1.020711160075633,0.02049960011461126
2536.0,2024,2024-01-01,21,1.2445836699043151,1.0300365910408809,0.0295943268929451
5340.0,2024,2024-01-01,2,2.066328016059088,1.0140306317902512,0.013933113578838271
5150.0,2024,2024-01-01,0,,1.0,0.0
3949.0,2024,2024-01-01,0,,1.0,0.0
2523.0,2024,2024-01-01,0,,1.0,0.0
2529.0,2024,2024-01-01,0,,1.0,0.0
6130.0,2024,2024-01-01,0,,1.0,0.0
5355.0,2024,2024-01-01,0,,1.0,0.0
5445.0,2024,2024-01-01,0,,1.0,0.0
2397.0,2025,2025-01-01,0,,1.0,0.0
3309.0,2025,2025-01-01,242,1.03380718283563,1.0208707608322,0.02065595020299893
8.0,2025,2025-01-01,0,,1.0,0.0
2602.0,2025,2025-01-01,242,1.0841685611605052,1.0519612035735773,0.05065623490313993
5.0,2025,2025-01-01,242,0.9237582450146068,0.952932385952895,-0.048211326477757166
2680.0,2025,2025-01-01,240,0.9093570669226324,0.9442197334908506,-0.057396371394583645
2394.0,2025,2025-01-01,243,0.9431762753175107,0.964864719852812,-0.03576737415124619
17.0,2025,2025-01-01,243,0.953392857324889,0.9711818430787481,-0.029241554198916192
20.0,2025,2025-01-01,0,,1.0,0.0
16.0,2025,2025-01-01,0,,1.0,0.0
22.0,2025,2025-01-01,242,1.003963403087556,1.002446794763236,0.002443806234813799
2.0,2025,2025-01-01,242,0.9741196233394818,0.9840228286942719,-0.016106182306444197
680.0,2025,2025-01-01,243,0.8581928886197734,0.9123177402916156,-0.09176695014223767
2681.0,2025,2025-01-01,242,1.0286777831914298,1.0177041416640968,0.017549248839085103
2889.0,2025,2025-01-01,240,1.0029258654322517,1.0018005325736934,0.0017989135580212476
9.0,2025,2025-01-01,0,,1.0,0.0
10.0,2025,2025-01-01,242,0.960130351582572,0.9753865945994449,-0.024921379291046895
19.0,2025,2025-01-01,241,1.2797107178721312,1.1724048158751499,0.15905703755270575
14.0,2025,2025-01-01,243,0.9821850429820459,0.9889846448972955,-0.011076473367419369
32.0,2025,2025-01-01,243,0.9631450492410227,0.977211824339869,-0.02305183944675983
1.0,2025,2025-01-01,243,1.0081908880917358,1.005064594926951,0.00505181300473759
31.0,2025,2025-01-01,243,1.0249089313765365,1.0154017056603013,0.015284303321258071
15.0,2025,2025-01-01,243,1.0736698909572056,1.0455516119659056,0.04454460448914711
4.0,2025,2025-01-01,243,0.9840426033470236,0.9901332127565565,-0.009915786565706762
2395.0,2025,2025-01-01,243,0.9292445725801767,0.9562504609083535,-0.0447354118458438
2392.0,2025,2025-01-01,243,0.9673245600622228,0.9797961020232064,-0.02041078812482257
13.0,2025,2025-01-01,0,,1.0,0.0
3.0,2025,2025-01-01,243,1.108963537891785,1.0673744012918671,0.06520180232908482
7.0,2025,2025-01-01,243,1.062060138676094,1.0383730628455239,0.03765512561188074
25.0,2025,2025-01-01,0,,1.0,0.0
12.0,2025,2025-01-01,243,0.9269226221239544,0.9548147510842773,-0.04623793523978003
2504.0,2025,2025-01-01,0,,1.0,0.0
3289.0,2025,2025-01-01,242,0.9512704794698624,0.9699169796727211,-0.03054479911383448
3313.0,2025,2025-01-01,243,0.9803274826170678,0.9878360770380342,-0.012238508928622919
3312.0,2025,2025-01-01,243,0.9970455259018687,0.9981731877713844,-0.0018284828850353224
2535.0,2025,2025-01-01,0,,1.0,0.0
4169.0,2025,2025-01-01,243,1.0165499097341364,1.0102331502936264,0.010181146088159733
4589.0,2025,2025-01-01,0,,1.0,0.0
5010.0,2025,2025-01-01,0,,1.0,0.0
4705.0,2025,2025-01-01,243,1.0030825970880468,1.0019060333139833,0.001904219137374556
2735.0,2025,2025-01-01,3,0.7523119478160352,0.9951433715258046,-0.004868460218064098
2701.0,2025,2025-01-01,0,,1.0,0.0
5365.0,2025,2025-01-01,0,,1.0,0.0
5381.0,2025,2025-01-01,4,1.1848913178102551,1.0048023718911754,0.004790877289496114
5325.0,2025,2025-01-01,243,1.047199655756271,1.029184519971435,0.028766760476188005
2756.0,2025,2025-01-01,0,,1.0,0.0
2536.0,2025,2025-01-01,0,,1.0,0.0
5340.0,2025,2025-01-01,4,1.7773369767153828,1.0201905708237762,0.01998944398581227
5150.0,2025,2025-01-01,2,1.8619720708446867,1.0113417377742722,0.011277902481715476
3949.0,2025,2025-01-01,1,1.241314713896458,1.001598110688056,0.0015968350680442137
2523.0,2025,2025-01-01,0,,1.0,0.0
2529.0,2025,2025-01-01,0,,1.0,0.0
6130.0,2025,2025-01-01,0,,1.0,0.0
5355.0,2025,2025-01-01,0,,1.0,0.0
5445.0,2025,2025-01-01,0,,1.0,0.0
2397.0,2026,2026-01-01,2,0.7802994387435196,0.9971092031413622,-0.0028949832818894764
3309.0,2026,2026-01-01,242,1.0506865524049398,1.031291187964274,0.030811597713323934
8.0,2026,2026-01-01,0,,1.0,0.0
2602.0,2026,2026-01-01,242,1.0313402853286542,1.0193478292079958,0.019163039674200057
5.0,2026,2026-01-01,242,0.9120383050248929,0.9456971168776125,-0.05583293363020886
2680.0,2026,2026-01-01,240,0.9154584486687364,0.9479744299499917,-0.05342774971747411
2394.0,2026,2026-01-01,242,0.9861989954839878,0.9914799921100128,-0.008556510640908335
17.0,2026,2026-01-01,241,0.9653141248712064,0.9786207265830198,-0.021611120519991315
20.0,2026,2026-01-01,0,,1.0,0.0
16.0,2026,2026-01-01,0,,1.0,0.0
22.0,2026,2026-01-01,242,1.0377890410207495,1.0233289487934218,0.02306098835512856
2.0,2026,2026-01-01,243,0.9963611880957817,0.9977500476012084,-0.0022524873447422305
680.0,2026,2026-01-01,243,0.8660819167241416,0.9171956889668357,-0.08643442822003589
2681.0,2026,2026-01-01,242,1.030879659922076,1.0190634635233222,0.018884032500787785
2889.0,2026,2026-01-01,240,0.9967396402045196,0.9979936247412429,-0.0020083907259034438
9.0,2026,2026-01-01,0,,1.0,0.0
10.0,2026,2026-01-01,162,0.971589777342019,0.9852485382352791,-0.014861346556661372
19.0,2026,2026-01-01,241,1.2719759671278474,1.1676373608128165,0.15498235744137737
14.0,2026,2026-01-01,243,0.9949849986094614,0.9968991212776059,-0.0031056964087715125
32.0,2026,2026-01-01,243,0.9527818543623103,0.9708040473537949,-0.029630636047121704
1.0,2026,2026-01-01,243,1.040399251658026,1.0249796899564894,0.024672797717462457
31.0,2026,2026-01-01,243,0.9601215316226847,0.9753423210796753,-0.024966771061703797
15.0,2026,2026-01-01,243,1.0968230205971519,1.0598676692241933,0.05814405997623547
4.0,2026,2026-01-01,243,0.9449834472731629,0.9659821315200472,-0.0346099423319534
2395.0,2026,2026-01-01,243,0.9128723592590264,0.9461271839693216,-0.055378275024835194
2392.0,2026,2026-01-01,243,0.9761770756297528,0.985269794855038,-0.01483977190860792
13.0,2026,2026-01-01,0,,1.0,0.0
3.0,2026,2026-01-01,243,1.0610420939528282,1.0377435848105274,0.03704872610634575
7.0,2026,2026-01-01,243,0.9917738898080477,0.9949136265225333,-0.005099353106576541
25.0,2026,2026-01-01,0,,1.0,0.0
12.0,2026,2026-01-01,162,0.9502588403040568,0.974172859388645,-0.026166517381222602
2504.0,2026,2026-01-01,0,,1.0,0.0
3289.0,2026,2026-01-01,241,0.9847406669146136,0.9905946310138667,-0.009449878776195908
3313.0,2026,2026-01-01,243,0.9908564301505011,0.9943463423067984,-0.005669700109986761
3312.0,2026,2026-01-01,243,1.0348944937127456,1.0215759846620793,0.02134651788556967
2535.0,2026,2026-01-01,0,,1.0,0.0
4169.0,2026,2026-01-01,243,1.0275548164523716,1.0170377109361992,0.01689419694552325
4589.0,2026,2026-01-01,0,,1.0,0.0
5010.0,2026,2026-01-01,0,,1.0,0.0
4705.0,2026,2026-01-01,243,1.0119580022740766,1.0073938792687038,0.007366678540361739
2735.0,2026,2026-01-01,3,0.8174565548741632,0.9964207167622385,-0.003585704198212381
2701.0,2026,2026-01-01,0,,1.0,0.0
5365.0,2026,2026-01-01,0,,1.0,0.0
5381.0,2026,2026-01-01,4,1.1704491581152794,1.0044272508601373,0.004417479414859073
5325.0,2026,2026-01-01,243,0.9605802614514578,0.9756259631875427,-0.02467600046112243
2756.0,2026,2026-01-01,0,,1.0,0.0
2536.0,2026,2026-01-01,0,,1.0,0.0
5340.0,2026,2026-01-01,4,1.755673737172919,1.0196278892772186,0.019437746301105868
5150.0,2026,2026-01-01,2,1.8392772484668676,1.0110431216903535,0.010982591641455442
3949.0,2026,2026-01-01,1,1.226184832311245,1.0014979127967631,0.0014967920444430274
2523.0,2026,2026-01-01,81,0.9770945352872996,0.99196821367217,-0.008064214879824987
2529.0,2026,2026-01-01,81,1.118842052378274,1.041671888496278,0.04082700746411709
6130.0,2026,2026-01-01,1,0.6688280903515882,0.9978068085453747,-0.002195600021279844
5355.0,2026,2026-01-01,0,,1.0,0.0
5445.0,2026,2026-01-01,0,,1.0,0.0
